Customer_Key;Geography;FirstName;LastName;BirthDate;MaritalStatus;Gender;EmailAddress;YearlyIncome;TotalChildren;EnglishEducation;EnglishOccupation;HouseOwnerFlag;NumberCarsOwned;AddressLine1;AddressLine2;Phone;DateFirstPurchase;CommuteDistance;ChildrenAtHome;Tenure;Tenure Category
16808;336;Jessica;Long;4/10/1950;M;F;jessica34@adventure-works.com;70000;4;Partial College;Professional;0;1;6566 Jamie Way;;674-555-0195;19/03/2008;1-2 Miles;2;216;Experto
16809;355;Bailey;Sanders;24/06/1950;S;F;bailey2@adventure-works.com;70000;4;Partial College;Professional;1;1;3910 Fawn Glen Circle;;532-555-0181;18/04/2008;10+ Miles;2;215;Experto
16814;343;Isabella;Collins;12/08/1951;S;F;isabella35@adventure-works.com;70000;4;Partial College;Professional;1;1;9022 East 87th Street;;239-555-0194;7/08/2007;10+ Miles;2;223;Experto
16816;355;Julia;Miller;11/03/1951;M;F;julia28@adventure-works.com;70000;4;Partial College;Professional;1;1;4002 Willow Pass Dr.;;555-555-0194;7/07/2008;10+ Miles;2;212;Experto
17165;334;Isaac;Gonzalez;14/07/1950;S;M;isaac30@adventure-works.com;70000;4;Partial College;Professional;1;1;7509 Sanford St.;;110-555-0177;17/08/2007;10+ Miles;2;223;Experto
18100;345;Kyle;Li;8/10/1950;M;M;kyle22@adventure-works.com;70000;4;Partial College;Professional;1;1;6939 E. 7th Street;;161-555-0138;18/01/2008;10+ Miles;2;218;Experto
18111;339;Timothy;Morris;28/05/1951;M;M;timothy20@adventure-works.com;70000;4;Partial College;Professional;0;1;62 Yolanda Circle;;729-555-0119;19/08/2007;1-2 Miles;2;223;Experto
18112;360;Sophia;Gonzalez;23/05/1951;M;F;sophia7@adventure-works.com;70000;4;Partial College;Professional;1;1;7750 Coastal Blvd.;;261-555-0118;12/12/2007;2-5 Miles;2;219;Experto
19011;326;Maria;Cook;9/08/1950;M;F;maria5@adventure-works.com;70000;4;Partial College;Professional;1;1;5818 San Rafael;;484-555-0164;14/01/2008;1-2 Miles;2;218;Experto
19878;331;Morgan;Jackson;27/07/1950;M;F;morgan34@adventure-works.com;70000;4;Partial College;Professional;1;1;6102 Lakeview Place;;296-555-0186;10/06/2008;1-2 Miles;2;213;Experto
19879;335;Ian;Green;17/05/1950;M;M;ian29@adventure-works.com;70000;4;Partial College;Professional;1;1;7922 Rancho View Drive;;183-555-0146;5/09/2007;1-2 Miles;2;222;Experto
19880;348;Emma;Bennett;16/05/1950;M;F;emma49@adventure-works.com;70000;4;Partial College;Professional;0;1;2217 Pueblo Dr.;;408-555-0111;1/10/2007;1-2 Miles;2;221;Experto
20535;331;Riley;Torres;12/02/1950;M;F;riley23@adventure-works.com;70000;4;Partial College;Professional;1;1;6142 Kentucky Drive;;485-555-0126;22/04/2008;10+ Miles;2;215;Experto
21499;358;Bailey;Ramirez;24/10/1951;M;F;bailey5@adventure-works.com;70000;4;Partial College;Professional;1;1;6492 Crossbow Way;;237-555-0166;6/05/2008;1-2 Miles;2;214;Experto
21801;352;Kaylee;Cooper;15/10/1950;M;F;kaylee14@adventure-works.com;70000;4;Partial College;Professional;1;1;6335 Benita Way;;236-555-0152;6/02/2008;1-2 Miles;2;217;Experto
21810;372;Justin;Miller;18/12/1951;M;M;justin37@adventure-works.com;70000;4;Partial College;Professional;1;2;2759 Dies Dorados;;646-555-0164;2/09/2007;10+ Miles;2;222;Experto
22782;361;Dakota;Wood;3/04/1951;S;M;dakota1@adventure-works.com;70000;4;Partial College;Professional;1;2;9234 Paso Del Rio Court;;116-555-0193;23/01/2008;10+ Miles;2;218;Experto
23729;347;Marcus;Allen;2/09/1950;M;M;marcus26@adventure-works.com;70000;4;Partial College;Professional;1;1;4333 Coastal Blvd.;;177-555-0119;7/08/2007;1-2 Miles;2;223;Experto
24679;347;Wyatt;Hernandez;6/02/1950;M;M;wyatt28@adventure-works.com;70000;4;Partial College;Professional;1;1;7103 Quiet Place Drive;;709-555-0191;20/05/2008;10+ Miles;2;214;Experto
24983;343;Morgan;Griffin;21/08/1950;S;F;morgan90@adventure-works.com;70000;4;Partial College;Professional;1;1;9595 Barbie Dr.;;491-555-0113;2/05/2008;10+ Miles;2;214;Experto
24988;368;Kayla;Diaz;10/04/1951;M;F;kayla46@adventure-works.com;70000;4;Partial College;Professional;1;2;2013 Fitzuren;;403-555-0172;6/10/2007;10+ Miles;2;221;Experto
26515;326;Zoe;Watson;16/09/1950;M;F;zoe0@adventure-works.com;70000;4;Partial College;Professional;1;1;7936 Sterling Hill;;166-555-0180;22/02/2008;10+ Miles;2;217;Experto
26516;329;Jill;Perry;7/09/1950;M;F;jill32@adventure-works.com;70000;4;Partial College;Professional;1;1;6152 Del Mar Ave;;213-555-0117;14/01/2008;10+ Miles;2;218;Experto
26517;329;Melanie;Griffin;7/02/1950;M;F;melanie8@adventure-works.com;70000;4;Partial College;Professional;1;1;3193 Mehaffey Way;;154-555-0148;22/09/2007;10+ Miles;2;222;Experto
27434;336;David;Patterson;25/06/1950;S;M;david43@adventure-works.com;70000;4;Partial College;Professional;1;1;7547 Payot Court;;926-555-0172;26/07/2008;10+ Miles;2;212;Experto
27435;339;Alexandra;Johnson;9/12/1950;M;F;alexandra64@adventure-works.com;70000;4;Partial College;Professional;1;1;3104 Shakespeare Drive;;178-555-0137;10/11/2007;10+ Miles;2;220;Experto
28049;348;Xavier;Washington;25/10/1950;S;M;xavier53@adventure-works.com;70000;4;Partial College;Professional;1;1;1809 Candellero Dr.;;965-555-0186;17/08/2007;10+ Miles;2;223;Experto
28054;355;Carol;Cox;8/11/1951;M;F;carol7@adventure-works.com;70000;4;Partial College;Professional;1;1;885 Shakespeare Drive;;841-555-0161;1/10/2007;10+ Miles;2;221;Experto
11086;369;Ryan;Brown;23/12/1957;M;M;ryan43@adventure-works.com;70000;2;Partial College;Professional;1;0;2939 Wesley Ct.;;539-555-0198;3/01/2008;0-1 Miles;1;218;Experto
12125;149;Diana;Ortega;12/01/1957;M;F;diana21@adventure-works.com;130000;2;Partial College;Professional;1;2;Postfach 22 99 99;;1 (11) 500 555-0184;16/11/2006;0-1 Miles;4;232;Experto
12127;186;Grace;Davis;14/12/1956;M;F;grace4@adventure-works.com;100000;2;Partial College;Professional;1;4;8188, rue Lamarck;;1 (11) 500 555-0178;13/05/2008;2-5 Miles;3;214;Experto
13252;246;Bianca;Lu;3/07/1958;M;F;bianca9@adventure-works.com;130000;2;Partial College;Professional;1;2;407 Redbird Lane;;1 (11) 500 555-0138;14/05/2007;0-1 Miles;4;226;Experto
13256;144;Abby;Subram;13/11/1957;S;F;abby10@adventure-works.com;130000;2;Partial College;Professional;0;2;Am Grossen Dern 345;;1 (11) 500 555-0187;16/06/2007;0-1 Miles;4;225;Experto
13404;248;Kelvin;Yang;13/09/1958;M;M;kelvin24@adventure-works.com;130000;2;Partial College;Professional;1;2;9252 Lindell Dr.;;1 (11) 500 555-0123;19/06/2007;0-1 Miles;4;225;Experto
15355;186;Janelle;Martinez;18/01/1956;M;F;janelle14@adventure-works.com;100000;2;Partial College;Professional;1;4;22, avenue Foch;;1 (11) 500 555-0181;6/05/2008;2-5 Miles;3;214;Experto
15697;121;Julia;Morris;6/07/1953;M;F;julia48@adventure-works.com;110000;2;Partial College;Professional;1;2;Essener Stra§e 8215;;1 (11) 500 555-0114;17/09/2006;10+ Miles;5;234;Experto
17139;358;Jade;Rivera;26/05/1947;S;F;jade14@adventure-works.com;70000;2;Partial College;Professional;1;1;8725 San Benito Drive;;942-555-0154;10/05/2008;2-5 Miles;1;214;Experto
17141;548;Makayla;Rogers;11/05/1947;S;F;makayla15@adventure-works.com;70000;2;Partial College;Professional;1;1;5610 Easley Drive;;112-555-0173;31/05/2008;2-5 Miles;1;214;Experto
18077;49;Philip;Ruiz;15/08/1947;M;M;philip1@adventure-works.com;70000;2;Partial College;Professional;1;1;786 Rachele Road;;655-555-0149;1/12/2007;10+ Miles;1;219;Experto
18078;49;Ruben;Srini;20/04/1947;M;M;ruben9@adventure-works.com;70000;2;Partial College;Professional;1;1;7610 Pepperridge Pl.;;375-555-0112;28/09/2007;10+ Miles;1;222;Experto
18809;536;Jason;King;8/04/1956;M;M;jason47@adventure-works.com;80000;2;Partial College;Professional;1;1;1078 Aloe Vera Road;;797-555-0190;3/10/2007;0-1 Miles;1;221;Experto
18996;383;Katherine;Turner;13/11/1947;M;F;katherine53@adventure-works.com;70000;2;Partial College;Professional;1;1;5277 Steven Way;;915-555-0169;29/06/2008;10+ Miles;1;213;Experto
18997;642;Eric;King;9/03/1947;M;M;eric59@adventure-works.com;70000;2;Partial College;Professional;1;1;6556 Gilly Lane;;922-555-0113;3/03/2008;10+ Miles;1;216;Experto
19860;607;Sara;Young;13/10/1947;S;F;sara44@adventure-works.com;70000;2;Partial College;Professional;1;1;5793 St. Helena Drive;;729-555-0182;30/08/2007;10+ Miles;1;223;Experto
19861;542;Caroline;Perry;4/09/1947;M;F;caroline9@adventure-works.com;70000;2;Partial College;Professional;1;1;8325 Newcastle Rd;;125-555-0159;14/12/2007;2-5 Miles;1;219;Experto
20512;339;Sydney;Parker;9/03/1947;M;F;sydney50@adventure-works.com;70000;2;Partial College;Professional;1;1;2782 Pacific;;610-555-0111;27/09/2007;2-5 Miles;1;222;Experto
20514;644;Hannah;Griffin;4/05/1947;M;F;hannah42@adventure-works.com;70000;2;Partial College;Professional;1;1;9014 Brownstone Rd.;;500-555-0128;28/03/2008;2-5 Miles;1;216;Experto
20516;383;Gabriel;Russell;2/08/1947;M;M;gabriel17@adventure-works.com;70000;2;Partial College;Professional;1;1;7869 Sea Point Way;;161-555-0156;14/04/2008;10+ Miles;1;215;Experto
20518;307;Desiree;Sanz;24/10/1947;M;F;desiree16@adventure-works.com;70000;2;Partial College;Professional;1;1;1881 Pinehurst Court;;423-555-0189;15/02/2008;10+ Miles;1;217;Experto
21470;307;Stephanie;Jenkins;16/03/1947;S;F;stephanie34@adventure-works.com;70000;2;Partial College;Professional;0;1;7223 Cortez;;125-555-0161;22/07/2007;2-5 Miles;1;224;Experto
21778;612;Louis;Shen;4/05/1947;M;M;louis19@adventure-works.com;70000;2;Partial College;Professional;1;1;9014 Brownstone Rd.;;313-555-0179;20/04/2008;2-5 Miles;1;215;Experto
21780;311;Pedro;Gonzalez;23/02/1947;M;M;pedro18@adventure-works.com;70000;2;Partial College;Professional;1;1;4705 Silverberry Court;;464-555-0153;8/10/2007;2-5 Miles;1;221;Experto
22755;49;Christian;Brown;11/05/1947;M;M;christian35@adventure-works.com;70000;2;Partial College;Professional;1;1;3106 Julpum Loop;;933-555-0166;14/06/2008;2-5 Miles;1;213;Experto
22756;299;Jon;Nath;7/11/1947;M;M;jon15@adventure-works.com;70000;2;Partial College;Professional;1;1;9685 La Vista Ave.;;135-555-0119;2/11/2007;2-5 Miles;1;220;Experto
23716;60;Kyle;Wright;12/08/1947;M;M;kyle47@adventure-works.com;70000;2;Partial College;Professional;1;1;9161 Medina Dr.;;344-555-0147;18/10/2007;10+ Miles;1;221;Experto
24837;147;Wyatt;Lewis;6/11/1957;S;M;wyatt22@adventure-works.com;130000;2;Partial College;Professional;0;2;Auf der Krone 9249;;1 (11) 500 555-0132;18/02/2008;0-1 Miles;4;217;Experto
26205;242;Julio;Alvarez;15/12/1958;M;M;julio4@adventure-works.com;130000;2;Partial College;Professional;1;2;9062 Melrose Place;;1 (11) 500 555-0161;1/06/2008;0-1 Miles;4;213;Experto
26206;257;Kurt;She;5/07/1958;M;M;kurt0@adventure-works.com;130000;2;Partial College;Professional;1;2;6307 Greenbelt Way;;1 (11) 500 555-0111;25/06/2008;0-1 Miles;4;213;Experto
26208;273;Sharon;Anand;19/08/1958;S;F;sharon27@adventure-works.com;160000;2;Partial College;Professional;0;4;246 Weatherly Way;;1 (11) 500 555-0162;27/12/2007;0-1 Miles;3;219;Experto
26379;243;Cindy;Rodriguez;9/06/1958;S;F;cindy18@adventure-works.com;130000;2;Partial College;Professional;0;2;7426 Forest Way;;1 (11) 500 555-0165;18/01/2008;0-1 Miles;4;218;Experto
26382;145;Dale;Xu;6/11/1957;S;M;dale4@adventure-works.com;130000;2;Partial College;Professional;0;2;Wolfgangstra§e 28;;1 (11) 500 555-0180;30/07/2007;0-1 Miles;4;224;Experto
26403;158;Philip;Navarro;25/06/1953;M;M;philip10@adventure-works.com;110000;2;Partial College;Professional;0;2;Werftstr 54;;1 (11) 500 555-0183;9/03/2008;10+ Miles;5;216;Experto
27624;361;Connor;Russell;12/01/1956;M;M;connor14@adventure-works.com;80000;2;Partial College;Professional;1;1;359 Pleasant Hill Rd;;529-555-0118;5/08/2007;2-5 Miles;1;223;Experto
27947;134;Alison;Andersen;10/10/1953;S;F;alison13@adventure-works.com;110000;2;Partial College;Professional;0;2;Hansaallee 2;;1 (11) 500 555-0119;30/04/2008;10+ Miles;5;215;Experto
28038;298;Philip;Gomez;20/02/1948;M;M;philip0@adventure-works.com;70000;2;Partial College;Professional;1;2;478 Grant St;;455-555-0120;4/08/2005;10+ Miles;1;247;Experto
29003;307;Veronica;Perez;18/04/1948;M;F;veronica23@adventure-works.com;70000;2;Partial College;Professional;1;2;3858 Vista Diablo;;416-555-0114;11/03/2008;10+ Miles;1;216;Experto
11243;237;Robin;Alvarez;9/10/1957;M;F;robin2@adventure-works.com;150000;2;Partial College;Professional;1;3;4086 Emmons Canyon Lane;;1 (11) 500 555-0198;24/08/2005;0-1 Miles;3;247;Experto
11273;331;Nathan;Lal;1/10/1956;M;M;nathan26@adventure-works.com;90000;2;Partial College;Professional;1;0;7064 Cypress Ave;;147-555-0121;15/11/2007;10+ Miles;1;220;Experto
11427;168;Desiree;Dominguez;18/12/1953;M;F;desiree9@adventure-works.com;110000;2;Partial College;Professional;1;2;Holzstr 4222;;1 (11) 500 555-0133;22/06/2006;10+ Miles;5;237;Experto
13253;248;Carly;Xie;20/05/1958;M;F;carly2@adventure-works.com;130000;2;Partial College;Professional;1;2;6327 Mi Casa Court;;1 (11) 500 555-0168;6/05/2007;0-1 Miles;4;226;Experto
13255;174;Lance;Blanco;26/03/1957;M;M;lance15@adventure-works.com;130000;2;Partial College;Professional;1;2;Hansaallee 4626;;1 (11) 500 555-0187;5/06/2007;0-1 Miles;4;225;Experto
13257;120;Jon;Chander;6/07/1957;M;M;jon12@adventure-works.com;130000;2;Partial College;Professional;1;2;Auf Der Steige 123;;1 (11) 500 555-0170;16/07/2005;0-1 Miles;4;248;Experto
14044;348;Thomas;Wright;14/07/1957;M;M;thomas56@adventure-works.com;70000;2;Partial College;Professional;1;0;2924 Michigan Blvd.;;545-555-0114;25/09/2006;0-1 Miles;1;234;Experto
14426;117;Madison;Hughes;23/08/1957;M;F;madison47@adventure-works.com;130000;2;Partial College;Professional;1;2;Herzogstr 3998;;1 (11) 500 555-0160;24/03/2006;0-1 Miles;4;240;Experto
15353;273;Michele;Xu;3/07/1958;S;F;michele5@adventure-works.com;160000;2;Partial College;Professional;0;4;4407 Mildred Ln.;;1 (11) 500 555-0173;27/09/2007;0-1 Miles;3;222;Experto
15919;241;Rebekah;Prasad;7/05/1958;M;F;rebekah9@adventure-works.com;130000;2;Partial College;Professional;1;1;7791 Running Springs Road;;1 (11) 500 555-0176;4/02/2008;0-1 Miles;4;217;Experto
15952;638;Evan;Cooper;20/06/1956;M;M;evan9@adventure-works.com;90000;2;Partial College;Professional;0;0;2944 Shuey Ave.;;558-555-0127;19/06/2007;2-5 Miles;1;225;Experto
17140;634;Sean;Peterson;9/05/1947;M;M;sean12@adventure-works.com;70000;2;Partial College;Professional;1;1;216 Smoking Tree Court;;732-555-0124;20/05/2008;10+ Miles;1;214;Experto
17183;129;Shane;Sanchez;9/11/1957;M;M;shane23@adventure-works.com;130000;2;Partial College;Professional;1;2;Conesweg 10;;1 (11) 500 555-0190;18/02/2007;0-1 Miles;4;229;Experto
17184;174;Eddie;Dominguez;2/02/1957;M;M;eddie13@adventure-works.com;130000;2;Partial College;Professional;1;2;RŠuscherweg 345;;1 (11) 500 555-0188;25/02/2007;0-1 Miles;4;229;Experto
18074;626;Julia;Hall;17/04/1947;S;F;julia45@adventure-works.com;70000;2;Partial College;Professional;1;1;1307 Horseshoe Circle;;470-555-0151;20/01/2008;10+ Miles;1;218;Experto
18075;374;Courtney;Adams;8/01/1947;S;F;courtney12@adventure-works.com;70000;2;Partial College;Professional;1;1;6089 Santa Fe Dr.;;709-555-0119;8/05/2008;2-5 Miles;1;214;Experto
18076;307;Andre;Mehta;19/04/1947;M;M;andre14@adventure-works.com;70000;2;Partial College;Professional;1;1;8636 St. Francis St.;;317-555-0119;1/05/2008;10+ Miles;1;214;Experto
18380;545;Kaitlyn;Kelly;27/06/1956;M;F;kaitlyn66@adventure-works.com;80000;2;Partial College;Professional;1;1;7710 Pine St;;127-555-0157;6/01/2008;0-1 Miles;1;218;Experto
18994;618;Jackson;Allen;21/11/1947;M;M;jackson46@adventure-works.com;70000;2;Partial College;Professional;1;1;9890 Bloching Circle;;461-555-0171;9/05/2008;10+ Miles;1;214;Experto
18995;298;Melissa;Gray;2/05/1947;S;F;melissa28@adventure-works.com;70000;2;Partial College;Professional;1;1;4956 Norcross Lane;;734-555-0132;26/04/2008;10+ Miles;1;215;Experto
19930;149;Tony;Tang;6/08/1953;M;M;tony7@adventure-works.com;110000;2;Partial College;Professional;0;2;KurfŸrstenstr 5234;;1 (11) 500 555-0117;1/07/2006;10+ Miles;5;236;Experto
20464;536;Amy;Lu;23/01/1957;M;F;amy18@adventure-works.com;70000;2;Partial College;Professional;1;0;2613 West I St.;;316-555-0130;25/12/2007;0-1 Miles;1;219;Experto
20513;607;Joseph;Smith;3/02/1947;S;M;joseph6@adventure-works.com;70000;2;Partial College;Professional;1;1;3397 Rancho View Drive;;611-555-0198;30/09/2007;10+ Miles;1;222;Experto
20515;369;Jenna;Edwards;27/03/1947;S;F;jenna1@adventure-works.com;70000;2;Partial College;Professional;1;1;1159 Filling Ave.;;544-555-0111;22/12/2007;10+ Miles;1;219;Experto
20517;54;Amber;Edwards;11/12/1947;M;F;amber1@adventure-works.com;70000;2;Partial College;Professional;1;1;6713 Appalachian Drive;;684-555-0160;22/12/2007;10+ Miles;1;219;Experto
21469;316;Caitlin;Bell;27/09/1947;S;F;caitlin11@adventure-works.com;70000;2;Partial College;Professional;0;1;3606 Bishop Drive;;802-555-0122;14/07/2007;2-5 Miles;1;224;Experto
21471;51;Marcus;Carter;1/05/1947;M;M;marcus38@adventure-works.com;70000;2;Partial College;Professional;1;1;8645 Michigan Blvd;;334-555-0110;6/10/2007;10+ Miles;1;221;Experto
21472;325;Patrick;Ward;19/11/1947;M;M;patrick17@adventure-works.com;70000;2;Partial College;Professional;1;1;7780 Limeridge Dr.;;626-555-0170;6/09/2007;2-5 Miles;1;222;Experto
21774;374;Brian;James;22/06/1947;M;M;brian11@adventure-works.com;70000;2;Partial College;Professional;1;1;9822 Pepper Dr.;;826-555-0110;14/06/2008;10+ Miles;1;213;Experto
21775;345;Sean;Ramirez;23/04/1947;S;M;sean14@adventure-works.com;70000;2;Partial College;Professional;1;1;7823 Joan Ave.;;148-555-0111;2/10/2007;10+ Miles;1;221;Experto
21776;623;Daniel;Thompson;4/09/1947;M;M;daniel5@adventure-works.com;70000;2;Partial College;Professional;1;1;8879 Greystone Drive;;169-555-0180;3/11/2007;10+ Miles;1;220;Experto
21777;66;Emily;Gonzales;22/06/1947;M;F;emily42@adventure-works.com;70000;2;Partial College;Professional;1;1;4471 Ryan Court;;860-555-0178;27/05/2008;2-5 Miles;1;214;Experto
21779;311;Maurice;Black;5/10/1947;S;M;maurice21@adventure-works.com;70000;2;Partial College;Professional;1;1;1950 Crown Court;;532-555-0180;21/06/2008;10+ Miles;1;213;Experto
22753;547;Hailey;Morgan;22/08/1947;S;F;hailey5@adventure-works.com;70000;2;Partial College;Professional;0;1;6465 Detroit Ave.;;555-555-0125;30/01/2008;2-5 Miles;1;218;Experto
22754;627;Robert;Foster;25/02/1947;M;M;robert28@adventure-works.com;70000;2;Partial College;Professional;1;1;2964 Mt. Washington;;963-555-0171;15/03/2008;10+ Miles;1;216;Experto
22757;339;Savannah;Peterson;4/05/1947;M;F;savannah3@adventure-works.com;70000;2;Partial College;Professional;1;1;4393 Rossmor Parkway;;256-555-0121;19/07/2008;2-5 Miles;1;212;Experto
22797;119;Leonard;She;26/02/1957;M;M;leonard1@adventure-works.com;130000;2;Partial College;Professional;1;2;Am Gallberg 22;;1 (11) 500 555-0172;22/06/2008;0-1 Miles;4;213;Experto
24536;133;Cynthia;Perez;19/03/1957;M;F;cynthia27@adventure-works.com;130000;2;Partial College;Professional;1;2;Im Himmelsweg 89;;1 (11) 500 555-0142;3/12/2007;0-1 Miles;4;219;Experto
25793;157;Ann;Rana;17/08/1953;M;F;ann16@adventure-works.com;110000;2;Partial College;Professional;0;1;Heidestieg Stra§e 8224;;1 (11) 500 555-0154;4/07/2007;10+ Miles;5;224;Experto
26381;131;Shannon;Romero;23/08/1957;M;M;shannon30@adventure-works.com;130000;2;Partial College;Professional;1;2;Dunckerstr 2825;;1 (11) 500 555-0110;24/07/2007;0-1 Miles;4;224;Experto
26494;312;Nicholas;White;22/02/1947;M;M;nicholas13@adventure-works.com;70000;2;Partial College;Professional;1;1;636 Vine Hill Way;;395-555-0190;7/04/2008;2-5 Miles;1;215;Experto
27606;545;Courtney;Edwards;27/05/1957;S;F;courtney1@adventure-works.com;70000;2;Partial College;Professional;0;0;1627 Ashford Court;;257-555-0188;4/07/2005;0-1 Miles;1;248;Experto
27625;542;Alexandria;Hughes;1/04/1956;S;F;alexandria11@adventure-works.com;90000;2;Partial College;Professional;0;0;3407 Oak Brook Place;;638-555-0128;14/07/2005;10+ Miles;1;248;Experto
28037;553;Jeremiah;Gonzales;18/06/1948;M;M;jeremiah34@adventure-works.com;70000;2;Partial College;Professional;1;2;8424 Montanya Court;;140-555-0123;16/06/2008;10+ Miles;1;213;Experto
28876;147;Austin;Garcia;21/10/1957;M;M;austin32@adventure-works.com;130000;2;Partial College;Professional;1;2;Kalkweg 425;;1 (11) 500 555-0149;14/12/2007;0-1 Miles;4;219;Experto
29002;623;Hannah;Walker;23/03/1948;M;F;hannah21@adventure-works.com;70000;2;Partial College;Professional;1;1;8357 Sandy Cove Lane;;176-555-0136;20/09/2007;10+ Miles;1;222;Experto
11241;211;Lisa;Cai;11/10/1957;S;F;lisa24@adventure-works.com;100000;2;Partial College;Professional;1;4;102, rue de Berri;;1 (11) 500 555-0125;14/03/2007;5-10 Miles;3;228;Experto
11242;209;Larry;Munoz;11/11/1957;M;M;larry9@adventure-works.com;110000;2;Partial College;Professional;1;3;Midi-Couleurs;;1 (11) 500 555-0193;23/03/2007;5-10 Miles;4;228;Experto
13258;133;Anne;Dominguez;3/03/1957;M;F;anne14@adventure-works.com;130000;2;Partial College;Professional;1;2;Bundesallee 4;;1 (11) 500 555-0139;8/07/2005;5-10 Miles;4;248;Experto
13406;170;Craig;JimŽnez;5/01/1957;M;M;craig6@adventure-works.com;130000;2;Partial College;Professional;1;2;Auf der Krone 4775;;1 (11) 500 555-0133;31/07/2005;5-10 Miles;4;248;Experto
14424;213;Stefanie;Raman;8/07/1957;S;F;stefanie9@adventure-works.com;110000;2;Partial College;Professional;1;3;21, avenue des Ternes;;1 (11) 500 555-0111;5/09/2006;5-10 Miles;4;234;Experto
14430;637;Sydney;Jones;6/07/1957;M;F;sydney67@adventure-works.com;90000;2;Partial College;Professional;1;0;1787 Acardia Pl.;;174-555-0143;4/04/2008;5-10 Miles;1;215;Experto
14453;611;Jesse;Scott;12/08/1956;S;M;jesse37@adventure-works.com;90000;2;Partial College;Professional;1;0;1013 Holiday Hills Dr.;;557-555-0165;8/05/2007;5-10 Miles;1;226;Experto
15779;611;Jackson;Hayes;18/02/1957;M;M;jackson24@adventure-works.com;70000;2;Partial College;Professional;1;0;7783 Limewood Pl;;214-555-0114;22/11/2007;5-10 Miles;1;220;Experto
17528;536;Whitney;Kapoor;4/07/1957;M;F;whitney1@adventure-works.com;70000;2;Partial College;Professional;1;0;9245 Dantley Way;;243-555-0153;10/05/2008;5-10 Miles;1;214;Experto
18381;307;Katherine;Ward;5/11/1956;S;F;katherine16@adventure-works.com;90000;2;Partial College;Professional;1;1;6620 Leonard Ct.;;939-555-0192;11/06/2008;5-10 Miles;1;213;Experto
19028;211;Cedric;Wang;26/05/1957;M;M;cedric1@adventure-works.com;110000;2;Partial College;Professional;1;3;74, rue Descartes;;1 (11) 500 555-0182;19/06/2006;5-10 Miles;4;237;Experto
19033;203;Omar;Lin;1/09/1956;S;M;omar7@adventure-works.com;110000;2;Partial College;Professional;1;4;57, rue de la ComŽdie;;1 (11) 500 555-0164;12/06/2006;5-10 Miles;4;237;Experto
19902;208;Johnny;Pal;12/09/1956;M;M;johnny13@adventure-works.com;100000;2;Partial College;Professional;1;4;67, avenue de Villiers;;1 (11) 500 555-0174;21/06/2007;5-10 Miles;3;225;Experto
20553;216;Damien;Xie;24/11/1956;M;M;damien20@adventure-works.com;100000;2;Partial College;Professional;1;4;1, allŽe des Princes;;1 (11) 500 555-0162;27/05/2008;5-10 Miles;3;214;Experto
20642;536;Patricia;Prasad;4/11/1956;S;F;patricia13@adventure-works.com;90000;2;Partial College;Professional;1;1;2947 Vine Lane;;101-555-0161;18/04/2008;5-10 Miles;1;215;Experto
21505;192;Ronald;Gonzalez;20/04/1957;S;M;ronald21@adventure-works.com;110000;2;Partial College;Professional;1;3;1035, boulevard du Montparnasse;;1 (11) 500 555-0135;2/06/2008;5-10 Miles;4;213;Experto
22794;239;Kelli;Deng;8/05/1958;M;F;kelli24@adventure-works.com;130000;2;Partial College;Professional;1;1;6836 Somerset Pl.;;1 (11) 500 555-0167;5/09/2007;5-10 Miles;4;222;Experto
22796;179;Brad;Nath;17/05/1957;M;M;brad19@adventure-works.com;110000;2;Partial College;Professional;0;3;2, rue de Maubeuge;;1 (11) 500 555-0154;17/11/2007;5-10 Miles;4;220;Experto
22864;618;Mason;Hall;25/12/1956;M;M;mason43@adventure-works.com;90000;2;Partial College;Professional;0;0;3647 San Miguel Road;;977-555-0194;24/01/2008;5-10 Miles;1;218;Experto
23595;187;Carrie;Rubio;22/04/1957;S;F;carrie18@adventure-works.com;110000;2;Partial College;Professional;1;3;16, place de la Concorde;;1 (11) 500 555-0177;1/05/2008;5-10 Miles;4;214;Experto
23596;196;Katherine;Bradley;8/07/1957;S;F;katherine28@adventure-works.com;110000;2;Partial College;Professional;1;3;3366, rue Ste-HonorŽ;;1 (11) 500 555-0185;4/03/2008;5-10 Miles;4;216;Experto
23598;237;Linda;Ramos;21/11/1957;S;F;linda32@adventure-works.com;150000;2;Partial College;Professional;0;4;6729 Mt. Washington;;1 (11) 500 555-0123;13/03/2008;5-10 Miles;3;216;Experto
24533;237;Blake;Long;27/08/1958;S;M;blake57@adventure-works.com;130000;2;Partial College;Professional;0;0;1761 Holbrook Dr.;;1 (11) 500 555-0178;2/07/2008;5-10 Miles;4;212;Experto
26040;52;Ana;Butler;24/05/1957;M;F;ana13@adventure-works.com;70000;2;Partial College;Professional;1;0;6144 Rising Dawn Way;;912-555-0166;16/01/2007;5-10 Miles;1;230;Experto
26380;226;Ricardo;Luo;19/05/1957;M;M;ricardo5@adventure-works.com;100000;2;Partial College;Professional;1;3;6, route de Marseille;;1 (11) 500 555-0114;30/01/2008;5-10 Miles;3;218;Experto
26383;194;Ronnie;Hu;16/02/1956;S;M;ronnie17@adventure-works.com;110000;2;Partial College;Professional;1;4;395, avenue de l« Union Centrale;;1 (11) 500 555-0137;5/02/2008;5-10 Miles;4;217;Experto
